IP source,IP destination,Length,Flag,Numéro ACK,Numéro WIN,Numéro seq,ICMP Request/Reply
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],136217,286,161202:162650, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],1784,646,162650:164098, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],8438,286,164098:165546, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],1504,635,165546:166994, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],1504,286,166994:168442, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],1504,624,168442:169890, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],1504,286,169890:171338, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],8839,613,171338:172786, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],8839,286,172786:174234, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],1550,591,174234:175682, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],136217,286,175682:177130, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],136217,580,177130:178578, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],2182,286,178578:180026, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],2220,569,180026:181474, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],2220,286,181474:182922, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],2220,558,182922:184370, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],136413,286,184370:185818, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],2220,547,185818:187266, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],136459,286,187266:188714, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],2266,536,188714:190162, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],160,286,190162:191610, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],4489,286,191610:193058, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],136459,286,193058:194506, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],136459,286,194506:195954, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],2618,286,195954:197402, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],2656,286,197402:198850, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],2656,286,207538:208986, 
BP-Linux8,mauves.univ-st-etienne.fr,"0
",[.],2656,286, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],2656,286,220570:222018, 
BP-Linux8,mauves.univ-st-etienne.fr,"0
",[.],136701,286, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],136701,286,235050:236498, 
BP-Linux8,mauves.univ-st-etienne.fr,"0
",[.],2702,286, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],136701,286,245186:246634, 
BP-Linux8,mauves.univ-st-etienne.fr,"0
",[.],136701,286, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],3267,286,246634:248082, 
BP-Linux8,mauves.univ-st-etienne.fr,"0
",[.],3494,286, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],136701,286,248082:249530, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],4754,911, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],136701,286,249530:250978, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],4754,286, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],4754,252,198850:200298, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],4754,286, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],4754,286,200298:201746, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],4754,286, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],142493,286,201746:203194, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],4754,286, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],4754,286,203194:204642, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],4754,286, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],4754,286,250978:252426, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],148165,286, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],4754,286,252426:253874, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],4754,286, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],4754,286,253874:255322, 
BP-Linux8,mauves.univ-st-etienne.fr,"0
",[.],4754,286, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],4754,286,255322:256770, 
BP-Linux8,mauves.univ-st-etienne.fr,"32
",[.],4754,286, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],4754,286,256770:258218, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],4754,286, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],4754,286,258218:259666, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],4754,286, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],4754,286,259666:261114, 
BP-Linux8,mauves.univ-st-etienne.fr,"1416
",[.],4754,286, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[P.],165181,286,261114:262562, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],4754,286, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],4754,286,262562:264010, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],4754,286, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],4754,286,264010:265458, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],4754,286, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],4754,286,265458:266906, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],4754,286, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],4754,286,266906:268354, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],4754,286, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],4754,678,268354:269802, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],4754,286, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],4754,286,269802:271250, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],4754,791, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],4754,286,271250:272698, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],4754,286, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],4754,286,272698:274146, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],186458,286, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],186458,286,274146:275594, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],4876,286, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],4922,286,275594:277042, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],4922,286, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],187414,286,277042:278490, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],4922,286, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],4922,286,278490:279938, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],187491,286, , 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],4922,286,279938:281386, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],187537,286, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],4922,286,281386:282834, 
BP-Linux8,mauves.univ-st-etienne.fr,"0
",[.],4922,286, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],187735,286,282834:284282, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],4968,671, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],4968,286,284282:285730, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],4968,286, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],4968,286,285730:287178, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],4968,286, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],4968,286,204642:206090, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],193208,286, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],4968,286,206090:207538, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],4968,286, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],194729,286,208986:210434, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],4968,286, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],4968,286,210434:211882, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],4968,286, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],4968,286,211882:213330, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],200401,286, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],4968,286,213330:214778, 
BP-Linux8,mauves.univ-st-etienne.fr,"0
",[.],4968,286, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],203173,286,214778:216226, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],4968,286, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],4968,286,216226:217674, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],4968,286, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],203296,286,217674:219122, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],203296,286, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],5014,286,219122:220570, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],703,510, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],433,807,222018:223466, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],203296,252, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],5210,252,223466:224914, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],5210,252, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],5210,252,224914:226362, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],5210,252, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],5210,252,226362:227810, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],203974,252, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],203974,252,227810:229258, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],5256,252, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],160,252,229258:230706, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],203974,252, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],203974,252,230706:232154, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],4589,252, , 
mauves.univ-st-etienne.fr,BP-Linux8,"51
",[.],6407,252,232154:233602, 
BP-Linux8,mauves.univ-st-etienne.fr,"0
",[.],6445,252, , 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],6445,252,233602:235050, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],6445,252, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],204170,252,236498:237946, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],6445,252, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],204216,252,237946:239394, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],6491,252, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],29200,252,239394:240842, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],1097487484,252, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],1,252,240842:242290, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],1,252, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],200,252,242290:243738, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],200,252, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],1449,252,243738:245186, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],200,252,287178:288626, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],2897,252,288626:290074, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],200,252,290074:291522, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],4041,252,291522:292970, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],4041,252,292970:294418, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],4041,252,294418:295866, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],709,252,295866:297314, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],4299,252,297314:298762, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],709,252,298762:300210, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],4873,252,300210:301658, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],4873,252,301658:303106, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],1200,252,303106:304554, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],1200,252,304554:306002, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],1200,252,306002:307450, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],7769,252,307450:308898, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],1200,252,308898:310346, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],1200,252, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],10665,252,310346:311794, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],1200,252,311794:311826, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],1200,252,153384:154832, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],13561,252,311826:313274, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],1200,252,313274:314722, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],1200,252,314722:316170, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],16457,252,316170:317618, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],1200,252,317618:319034, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],1200,432,319034:320482, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],19353,252,320482:321930, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],1200,432,321930:323378, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],1200,842,323378:324826, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],22249,252,324826:326274, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],1200,421,326274:327722, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],1200,252,327722:329170, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],25145,410,329170:330618, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],1200,252,330618:332066, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],1200,410,332066:333514, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],28041,252,333514:334962, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],1200,410,334962:336410, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],1200,252,336410:337858, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],30937,410,337858:339306, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],1200,252,339306:340754, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],1200,410,340754:342202, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],33833,252,342202:343650, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],1200,410,343650:345098, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],1200,252,345098:346546, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],36729,410,346546:347994, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],1200,252,347994:349442, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],1200,410,349442:350890, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],39625,252,350890:352338, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],1200,410,352338:353786, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],1200,252,353786:355234, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],42521,410,355234:356682, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],1200,252, , 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],1200,410,356682:358130, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],45417,252,358130:359578, 
BP-Linux8,mauves.univ-st-etienne.fr,"0
",[.],1200,410, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],1200,252,359578:361026, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],47880,410,361026:362474, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],204216,252,362474:363922, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],204216,410,363922:365370, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],6652,252,365370:366818, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],6690,410,366818:368266, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],6690,252,368266:369714, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],6690,410,369714:371162, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],6690,252,371162:372610, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],204458,410,372610:374058, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],204458,252,374058:375506, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],6736,410,375506:376954, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],47880,252,376954:378402, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],29200,410,378402:379850, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],29200,252,379850:381298, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],29200,399,381298:382746, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],29200,261,382746:384194, 
BP-Linux8,mauves.univ-st-etienne.fr,"0
",[.],29200,842, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],6503,1744,384194:385642, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],1728,261,385642:387090, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],1348904125,261,387090:388538, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],1,261,388538:389986, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],1,261,389986:391434, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],6503,261,391434:392882, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],1728,261,392882:394330, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],48968,261,394330:395778, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],3341269327,261,395778:397226, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],1,261,397226:398674, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],1,261,398674:400122, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],2412391386,261,400122:401570, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],1,261,401570:403018, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],1,261,403018:404466, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],986,261,404466:405914, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],2236710686,261,405914:407362, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],1,261,407362:408810, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],1,261,408810:410258, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],1075,261,410258:411706, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],1880543743,261,411706:413154, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],1,261,413154:414602, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],1,261,414602:416050, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],1075,261,416050:416101, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],1075,261, , 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],1075,261, , 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],1075,261,154832:156280, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],1075,261,156280:157728, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],7523,261,157728:159176, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],7523,261,159176:160624, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],1075,261,160624:162072, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],1075,261,162072:163520, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],8449,261,163520:164968, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],1075,261,164968:166416, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],1075,261,166416:167864, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],8654,261,167864:169312, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],518,261,169312:170760, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],518,261,170760:172208, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],142,261,172208:173656, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],142,261,173656:175104, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],142,261,175104:176552, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],518,261,176552:178000, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],518,261,178000:179448, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],142,261,179448:180896, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],142,261,180896:182344, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],142,261,182344:183792, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],518,261,183792:185240, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],518,261,185240:186688, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],142,261,186688:188136, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],142,261,188136:189584, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],142,261,189584:191032, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],518,261,191032:192480, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],518,261,192480:193928, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],142,261,193928:195376, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],142,261,195376:196824, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],142,261,196824:198272, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],518,261,198272:199720, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],518,261,199720:201168, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],142,252,201168:202616, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],142,377,202616:204064, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],142,261,204064:205512, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],1121,432,205512:206960, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],1081,261,206960:208408, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],2226,432,208408:209856, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],2226,261,209856:211304, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],51864,432,211304:212752, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],2226,252,212752:214200, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],2226,366,214200:215648, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],54760,252,215648:217096, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],2226,355,217096:218544, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],2226,252,218544:219992, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],57656,344,219992:221440, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],2226,252,221440:222888, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],2226,333,222888:224336, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],60552,252,224336:225784, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],2226,322,225784:227232, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],2226,252,227232:228680, 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],63448,311,228680:230128, 
mauves.univ-st-etienne.fr,BP-Linux8,"1448
",[.],2226,252,235920:237368, 
BP-Linux8,mauves.univ-st-etienne.fr,"0
",[.],2226,300, , 
mauves.univ-st-etienne.fr,BP-Linux8,"624
",[.],66344,252,248952:250400, 
BP-Linux8,mauves.univ-st-etienne.fr,"0
",[.],2226,278, , 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],2226,252, , 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],2226,267,230128:231576, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],70688,252, , 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],2226,256,231576:233024, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],2226,252, , 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],2226,245,258128:259576, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],1061,252, , 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],2226,234,259576:261024, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],2226,252, , 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],2226,223,261024:262472, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],2226,252, , 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],2226,253,262472:263920, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],2226,835, , 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],2226,253,263920:265368, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],2226,828, , 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],2226,253,265368:266816, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],2226,821, , 
mauves.univ-st-etienne.fr,BP-Linux8,"0
",[.],2226,253,266816:268264, 
BP-Linux8,mauves.univ-st-etienne.fr,"1448
",[.],2226,253, , 
